,SO2,CO,O3,NO2,PM10,PM25,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),증기압(hPa),현지기압(hPa),해면기압(hPa),시정(10m),지면온도(°C),month,day,hour,PM10_lag1
4105,0.003,0.5,0.04,0.007,48.0,31.0,6.7,0.0,2.8,270.0,88.0,8.6,1002.8,1013.3,725.0,7.4,3,21,2,29.0
4106,0.004,0.6,0.042,0.006,51.0,32.0,6.2,0.0,3.4,270.0,87.0,8.2,1002.7,1013.2,638.0,7.2,3,21,3,29.0
4107,0.003,0.7,0.049,0.007,52.0,42.0,5.5,0.0,2.6,290.0,79.0,7.1,1002.3,1012.8,896.0,5.9,3,21,4,29.0
4108,0.002,0.8,0.048,0.007,53.0,48.0,5.1,0.0,3.2,250.0,83.0,7.3,1002.4,1013.0,651.0,5.5,3,21,5,33.0
4109,0.003,0.8,0.043,0.009,56.0,48.0,4.7,0.0,2.9,250.0,86.0,7.3,1002.7,1013.2,597.0,5.2,3,21,6,34.0
4110,0.003,0.7,0.04,0.011,58.0,53.0,4.7,0.0,3.5,270.0,85.0,7.2,1002.8,1013.3,688.0,5.1,3,21,7,36.0
4111,0.004,0.6,0.035,0.013,56.0,47.0,4.9,0.0,3.2,270.0,86.0,7.4,1003.1,1013.7,703.0,6.4,3,21,8,34.0
4112,0.002,0.5,0.035,0.011,53.0,44.0,5.5,0.0,3.0,270.0,80.0,7.2,1003.3,1013.8,858.0,8.2,3,21,9,33.0
4113,0.003,0.5,0.038,0.01,52.0,41.0,5.9,0.0,3.1,270.0,75.0,6.9,1003.6,1014.1,960.0,9.0,3,21,10,36.0
4114,0.002,0.5,0.04,0.01,55.0,42.0,6.7,0.0,3.4,250.0,73.0,7.1,1003.4,1013.9,970.0,12.4,3,21,11,38.0
4115,0.002,0.4,0.042,0.009,55.0,40.0,8.0,0.0,5.7,270.0,57.0,6.1,1002.7,1013.1,2000.0,13.8,3,21,12,57.0
4116,0.004,0.4,0.042,0.007,46.0,31.0,6.7,0.0,3.2,270.0,70.0,6.9,1002.7,1013.2,2000.0,11.0,3,21,13,38.92536106296938
4117,0.003,0.4,0.042,0.008,35.0,22.0,7.9,0.0,5.6,250.0,58.0,6.2,1002.6,1013.0,2000.0,13.9,3,21,14,38.92536106296938
4118,0.003,0.4,0.042,0.008,37.0,20.0,8.0,0.3,5.4,270.0,48.0,5.2,1002.7,1013.1,2000.0,11.3,3,21,15,38.92536106296938
4119,0.003,0.3,0.04,0.007,30.0,13.0,7.8,0.0,5.7,290.0,46.0,4.9,1003.1,1013.5,2000.0,9.9,3,21,16,43.0
4120,0.003,0.3,0.043,0.007,29.0,12.0,7.2,0.0,6.4,290.0,48.0,4.9,1003.7,1014.2,2000.0,8.5,3,21,17,42.0
4121,0.003,0.3,0.041,0.007,30.0,16.0,6.1,0.0,5.8,270.0,50.0,4.7,1004.9,1015.4,2000.0,6.5,3,21,18,36.0
4122,0.003,0.4,0.041,0.009,31.0,20.0,5.3,0.0,5.0,270.0,54.0,4.8,1005.8,1016.4,2000.0,4.8,3,21,19,35.0
4123,0.003,0.4,0.041,0.009,29.0,21.0,5.2,0.0,4.6,270.0,56.0,5.0,1006.5,1017.1,2000.0,4.6,3,21,20,43.0
4124,0.003,0.4,0.042,0.01,32.0,23.0,4.6,0.0,5.1,270.0,56.0,4.8,1007.6,1018.2,2000.0,3.6,3,21,21,55.0
4125,0.003,0.4,0.04,0.01,33.0,25.0,3.9,0.0,5.0,270.0,60.0,4.9,1008.4,1019.0,2000.0,2.6,3,21,22,56.0
4126,0.003,0.4,0.037,0.011,31.0,26.0,3.5,0.0,3.7,250.0,63.0,5.0,1009.0,1019.7,2000.0,2.4,3,21,23,60.0
4127,0.002,0.4,0.035,0.011,29.0,23.0,3.2,0.0,3.9,270.0,63.0,4.9,1009.3,1020.0,2000.0,1.9,3,22,0,63.0
4128,0.003,0.4,0.035,0.01,29.0,21.0,2.8,0.0,2.7,250.0,63.0,4.7,1009.6,1020.3,2000.0,1.5,3,22,1,67.0
4129,0.003,0.4,0.034,0.01,29.0,20.0,2.5,0.0,3.0,250.0,63.0,4.6,1009.6,1020.3,2000.0,1.2,3,22,2,63.0
4130,0.002,0.4,0.033,0.011,29.0,21.0,2.2,0.0,2.8,250.0,64.0,4.6,1009.5,1020.2,2000.0,0.8,3,22,3,60.0
4131,0.003,0.4,0.034,0.011,29.0,18.0,1.9,0.0,2.2,250.0,67.0,4.7,1009.6,1020.3,2000.0,0.6,3,22,4,62.0
4132,0.003,0.4,0.033,0.012,33.0,20.0,1.7,0.0,2.0,250.0,68.0,4.7,1009.7,1020.5,2000.0,0.4,3,22,5,62.0
4133,0.002,0.4,0.029,0.016,34.0,21.0,1.5,0.0,2.7,250.0,69.0,4.7,1010.1,1020.9,2000.0,0.2,3,22,6,65.0
4134,0.004,0.4,0.02,0.024,36.0,20.0,1.1,0.0,0.3,0.0,70.0,4.6,1010.2,1021.0,2000.0,0.2,3,22,7,70.0
4135,0.003,0.4,0.02,0.026,34.0,17.0,2.3,0.0,1.8,250.0,68.0,4.9,1010.7,1021.4,2000.0,1.3,3,22,8,72.0
4136,0.004,0.5,0.022,0.027,33.0,12.0,4.8,0.0,2.9,270.0,54.0,4.6,1010.8,1021.5,2000.0,9.4,3,22,9,77.0
4137,0.004,0.4,0.031,0.019,36.0,9.0,6.7,0.0,3.5,270.0,49.0,4.8,1010.8,1021.4,2000.0,15.1,3,22,10,80.0
4138,0.003,0.4,0.036,0.016,38.0,11.0,8.2,0.0,3.1,270.0,42.0,4.6,1010.5,1021.0,2000.0,16.4,3,22,11,89.0
4139,0.003,0.4,0.04,0.013,57.0,11.0,9.9,0.0,3.6,250.0,36.0,4.4,1010.1,1020.5,2000.0,21.8,3,22,12,96.0
4140,0.003385060129509714,0.5056451612903227,0.029246334987879492,0.0233455069124424,38.92536106296938,20.46600484820501,10.2,0.0,4.7,230.0,36.0,4.5,1009.4,1019.8,2000.0,22.5,3,22,13,102.0
4141,0.003385060129509714,0.5056451612903227,0.029246334987879492,0.0233455069124424,38.92536106296938,20.46600484820501,10.6,0.0,5.2,230.0,36.0,4.6,1008.7,1019.1,2000.0,22.2,3,22,14,102.0
4142,0.003,0.4,0.035,0.013,38.92536106296938,20.46600484820501,10.6,0.0,4.8,250.0,40.0,5.1,1008.5,1018.9,2000.0,21.0,3,22,15,103.0
4143,0.004,0.4,0.04,0.015,43.0,15.0,10.6,0.0,5.3,230.0,40.0,5.1,1008.4,1018.8,2000.0,18.0,3,22,16,110.0
4144,0.003,0.4,0.042,0.015,42.0,19.0,10.8,0.0,3.6,250.0,27.0,3.5,1008.0,1018.4,2000.0,11.4,3,22,17,108.0
4145,0.004,0.4,0.036,0.019,36.0,12.0,9.3,0.0,5.0,230.0,34.0,4.0,1008.4,1018.8,2000.0,8.0,3,22,18,94.0
4146,0.004,0.4,0.032,0.023,35.0,14.0,8.1,0.0,3.4,230.0,42.0,4.5,1008.8,1019.3,2000.0,6.0,3,22,19,91.0
4147,0.003,0.5,0.022,0.031,43.0,19.0,7.1,0.0,3.3,230.0,59.0,6.0,1009.6,1020.1,2000.0,5.2,3,22,20,81.0
4148,0.003,0.5,0.02,0.033,55.0,24.0,6.4,0.0,3.2,200.0,65.0,6.2,1010.5,1021.1,2000.0,4.6,3,22,21,77.0
4149,0.003,0.5,0.017,0.033,56.0,22.0,5.8,0.0,1.5,250.0,69.0,6.3,1011.0,1021.6,2000.0,4.1,3,22,22,77.0
4150,0.003,0.6,0.014,0.034,60.0,26.0,5.4,0.0,2.5,180.0,78.0,7.0,1011.1,1021.7,1575.0,3.8,3,22,23,77.0
4151,0.003,0.6,0.014,0.032,63.0,24.0,5.1,0.0,2.3,250.0,80.0,7.0,1011.1,1021.7,1473.0,3.5,3,23,0,75.0
4152,0.004,0.6,0.013,0.03,67.0,24.0,4.8,0.0,1.9,250.0,80.0,6.9,1011.3,1022.0,1502.0,3.1,3,23,1,80.0
4153,0.003,0.7,0.014,0.029,63.0,25.0,4.3,0.0,1.8,250.0,79.0,6.5,1011.5,1022.2,1484.0,2.7,3,23,2,81.0
4154,0.004,0.6,0.016,0.025,60.0,26.0,3.8,0.0,0.6,230.0,80.0,6.4,1011.1,1021.8,1489.0,2.1,3,23,3,85.0
4155,0.003,0.6,0.014,0.027,62.0,23.0,3.3,0.0,0.5,110.0,84.0,6.5,1011.0,1021.7,1365.0,1.7,3,23,4,87.0
4156,0.003,0.6,0.009,0.029,62.0,23.0,2.7,0.0,1.5,50.0,86.0,6.3,1011.1,1021.8,1150.0,1.4,3,23,5,90.0
4157,0.004,0.6,0.009,0.029,65.0,25.0,2.9,0.0,1.8,110.0,90.0,6.8,1010.8,1021.5,1112.0,1.5,3,23,6,90.0
4158,0.004,0.6,0.005,0.034,70.0,29.0,2.8,0.0,2.3,20.0,87.0,6.5,1010.9,1021.6,968.0,1.9,3,23,7,89.0
4159,0.004,0.7,0.008,0.035,72.0,29.0,3.9,0.0,2.5,50.0,84.0,6.8,1011.5,1022.2,1167.0,4.0,3,23,8,87.0
4160,0.004,0.8,0.008,0.039,77.0,34.0,6.3,0.0,1.3,90.0,75.0,7.1,1011.9,1022.5,1249.0,10.0,3,23,9,85.0
4161,0.005,0.7,0.013,0.035,80.0,31.0,8.5,0.0,1.3,140.0,68.0,7.5,1011.6,1022.1,1390.0,15.6,3,23,10,78.0
4162,0.004,0.7,0.019,0.033,89.0,35.0,10.8,0.0,3.1,200.0,61.0,7.8,1011.0,1021.4,1478.0,19.6,3,23,11,74.0
4163,0.004,0.6,0.029,0.027,96.0,34.0,12.8,0.0,3.5,200.0,55.0,8.1,1010.3,1020.6,1538.0,22.6,3,23,12,59.0
4164,0.004,0.6,0.038,0.024,102.0,39.0,14.6,0.0,4.3,230.0,48.0,7.9,1009.7,1019.9,1945.0,24.1,3,23,13,55.0
4165,0.005,0.5,0.049,0.018,102.0,33.0,15.5,0.0,4.5,230.0,46.0,8.1,1008.9,1019.1,1993.0,24.8,3,23,14,65.0
4166,0.006,0.5,0.052,0.019,103.0,34.0,16.0,0.0,3.4,200.0,39.0,7.1,1009.0,1019.2,2000.0,23.5,3,23,15,70.0
4167,0.004,0.5,0.048,0.02,110.0,33.0,15.3,0.0,4.1,230.0,37.0,6.4,1008.7,1018.9,2000.0,20.1,3,23,16,62.0
4168,0.004,0.5,0.053,0.02,108.0,36.0,14.8,0.0,4.4,250.0,35.0,5.9,1008.6,1018.8,2000.0,14.0,3,23,17,55.0
4169,0.005,0.5,0.055,0.022,94.0,30.0,12.7,0.0,5.0,200.0,49.0,7.2,1008.5,1018.8,2000.0,10.9,3,23,18,52.0
4170,0.005,0.5,0.044,0.024,91.0,30.0,11.2,0.0,3.1,200.0,54.0,7.2,1008.8,1019.2,2000.0,8.6,3,23,19,42.0
4171,0.004,0.5,0.046,0.023,81.0,26.0,10.2,0.0,3.4,230.0,55.0,6.8,1009.1,1019.5,2000.0,7.3,3,23,20,36.0
4172,0.004,0.5,0.043,0.025,77.0,25.0,9.5,0.0,1.8,250.0,57.0,6.7,1009.3,1019.7,2000.0,6.6,3,23,21,34.0
4173,0.004,0.5,0.04,0.028,77.0,26.0,9.2,0.0,2.0,200.0,57.0,6.6,1009.6,1020.0,2000.0,5.9,3,23,22,32.0
4174,0.004,0.5,0.044,0.024,77.0,30.0,8.7,0.0,1.6,200.0,57.0,6.4,1009.8,1020.3,2000.0,5.4,3,23,23,33.0
4175,0.004,0.5,0.048,0.022,75.0,26.0,8.5,0.0,2.2,180.0,63.0,7.0,1010.1,1020.6,2000.0,5.1,3,24,0,35.0
4176,0.004,0.5,0.046,0.023,80.0,31.0,8.3,0.0,3.4,200.0,65.0,7.1,1010.2,1020.7,1747.0,4.8,3,24,1,37.0
4177,0.004,0.6,0.042,0.023,81.0,32.0,7.8,0.0,1.0,160.0,64.0,6.8,1010.4,1020.9,1685.0,4.3,3,24,2,36.0
4178,0.004,0.7,0.032,0.03,85.0,36.0,7.7,0.0,3.0,180.0,69.0,7.2,1010.4,1020.9,1449.0,4.3,3,24,3,33.0
4179,0.004,0.7,0.035,0.026,87.0,38.0,7.3,0.0,1.6,160.0,67.0,6.8,1010.2,1020.7,1451.0,3.9,3,24,4,36.0
4180,0.004,0.6,0.036,0.024,90.0,43.0,6.6,0.0,1.1,50.0,72.0,7.0,1010.5,1021.1,1212.0,3.6,3,24,5,38.0
4181,0.004,0.6,0.029,0.029,90.0,43.0,5.9,0.0,0.7,70.0,76.0,7.0,1010.8,1021.4,1012.0,3.4,3,24,6,38.0
4182,0.004,0.6,0.031,0.031,89.0,45.0,5.9,0.0,2.0,50.0,80.0,7.4,1010.9,1021.5,873.0,4.1,3,24,7,41.0
4183,0.004,0.6,0.014,0.044,87.0,42.0,6.6,0.0,2.1,70.0,74.0,7.2,1011.2,1021.8,1282.0,6.2,3,24,8,42.0
4184,0.005,0.6,0.033,0.036,85.0,37.0,8.6,0.0,1.7,90.0,63.0,7.0,1011.2,1021.7,1792.0,9.3,3,24,9,46.0
4185,0.005,0.6,0.033,0.034,78.0,33.0,10.1,0.0,2.8,110.0,54.0,6.6,1011.5,1021.9,2000.0,12.3,3,24,10,52.0
4186,0.004,0.5,0.037,0.031,74.0,31.0,12.0,0.0,2.3,200.0,51.0,7.1,1011.4,1021.8,2000.0,18.6,3,24,11,58.0
4187,0.003,0.4,0.047,0.02,59.0,19.0,13.8,0.0,2.8,200.0,45.0,7.1,1010.9,1021.2,2000.0,23.5,3,24,12,66.0
4188,0.004,0.4,0.051,0.02,55.0,16.0,15.0,0.0,3.2,180.0,41.0,7.0,1009.9,1020.1,2000.0,25.2,3,24,13,87.0
4189,0.004,0.4,0.058,0.02,65.0,25.0,15.8,0.0,3.7,250.0,40.0,7.2,1008.8,1019.0,2000.0,25.7,3,24,14,95.0
4190,0.005,0.5,0.066,0.019,70.0,33.0,16.6,0.0,3.6,230.0,41.0,7.7,1008.1,1018.2,2000.0,24.7,3,24,15,100.0
4191,0.004,0.4,0.064,0.017,62.0,24.0,16.7,0.0,2.4,250.0,41.0,7.7,1007.6,1017.7,2000.0,22.4,3,24,16,103.0
4192,0.004,0.4,0.06,0.018,55.0,20.0,15.4,0.0,4.3,270.0,47.0,8.2,1008.0,1018.2,2000.0,15.6,3,24,17,115.0
4193,0.004,0.4,0.055,0.02,52.0,17.0,14.1,0.0,4.1,270.0,52.0,8.3,1008.6,1018.8,2000.0,12.1,3,24,18,112.0
4194,0.004,0.4,0.047,0.02,42.0,13.0,11.9,0.0,3.4,270.0,61.0,8.5,1009.0,1019.3,2000.0,9.8,3,24,19,109.0
4195,0.004,0.4,0.044,0.019,36.0,12.0,10.8,0.0,3.0,270.0,69.0,8.9,1010.0,1020.4,2000.0,8.7,3,24,20,97.0
4196,0.003,0.4,0.042,0.018,34.0,12.0,10.5,0.0,2.2,270.0,70.0,8.8,1010.1,1020.5,2000.0,8.5,3,24,21,87.0
4197,0.004,0.4,0.039,0.02,32.0,11.0,10.0,0.0,1.2,270.0,71.0,8.7,1010.0,1020.4,2000.0,7.7,3,24,22,80.0
4198,0.003,0.4,0.032,0.026,33.0,11.0,9.3,0.0,1.3,290.0,73.0,8.5,1010.4,1020.8,2000.0,7.1,3,24,23,78.0
4199,0.003,0.5,0.026,0.03,35.0,13.0,9.1,0.0,0.8,270.0,76.0,8.7,1010.1,1020.5,2000.0,6.7,3,25,0,79.0
4200,0.003,0.5,0.02,0.035,37.0,13.0,8.9,0.0,1.1,250.0,78.0,8.8,1009.9,1020.3,2000.0,6.8,3,25,1,91.0
4201,0.003,0.5,0.022,0.031,36.0,14.0,8.9,0.0,0.8,250.0,79.0,9.0,1009.4,1019.8,2000.0,7.0,3,25,2,102.0
4202,0.003,0.4,0.025,0.027,33.0,13.0,9.0,0.0,1.2,290.0,81.0,9.3,1009.5,1019.9,2000.0,6.7,3,25,3,107.0
4203,0.003,0.5,0.018,0.031,36.0,14.0,9.0,0.0,1.9,270.0,83.0,9.5,1009.6,1020.0,2000.0,7.4,3,25,4,111.0
4204,0.003,0.5,0.013,0.033,38.0,18.0,9.0,0.0,0.6,290.0,82.0,9.3,1009.9,1020.3,1775.0,7.3,3,25,5,115.0
4205,0.004,0.5,0.013,0.034,38.0,16.0,9.1,0.0,0.8,340.0,82.0,9.4,1010.4,1020.8,1591.0,7.4,3,25,6,116.0
4206,0.004,0.5,0.007,0.04,41.0,18.0,8.5,0.0,1.8,20.0,84.0,9.3,1010.5,1021.0,1239.0,6.9,3,25,7,120.0
4207,0.003,0.6,0.004,0.046,42.0,19.0,8.8,0.0,1.8,50.0,82.0,9.2,1011.2,1021.7,1261.0,8.4,3,25,8,122.0
4208,0.005,0.6,0.009,0.043,46.0,20.0,10.1,0.0,1.1,320.0,76.0,9.3,1011.8,1022.3,1466.0,11.6,3,25,9,124.0
4209,0.003,0.5,0.024,0.036,52.0,22.0,12.7,0.0,1.4,230.0,68.0,9.9,1012.0,1022.3,1514.0,19.6,3,25,10,132.0
4210,0.005,0.5,0.035,0.035,58.0,26.0,14.6,0.0,2.5,160.0,59.0,9.7,1011.9,1022.1,1458.0,22.5,3,25,11,142.0
4211,0.005,0.6,0.047,0.032,66.0,32.0,15.8,0.0,3.0,250.0,52.0,9.3,1011.5,1021.7,1374.0,26.0,3,25,12,139.0
4212,0.004,0.6,0.053,0.033,87.0,38.0,17.1,0.0,3.0,270.0,48.0,9.3,1010.9,1021.0,1305.0,27.4,3,25,13,121.0
4213,0.005,0.5,0.06,0.032,95.0,41.0,18.8,0.0,2.8,230.0,46.0,9.9,1010.1,1020.1,1187.0,28.2,3,25,14,102.0
4214,0.005,0.5,0.071,0.029,100.0,48.0,18.5,0.0,3.2,270.0,40.0,8.5,1009.8,1019.8,1558.0,26.8,3,25,15,90.0
4215,0.005,0.5,0.078,0.024,103.0,40.0,18.1,0.0,3.8,270.0,42.0,8.7,1009.7,1019.8,1486.0,23.5,3,25,16,66.0
4216,0.006,0.6,0.087,0.026,115.0,50.0,17.5,0.0,2.9,250.0,44.0,8.7,1009.6,1019.7,1467.0,17.2,3,25,17,66.0
4217,0.005,0.6,0.08,0.027,112.0,45.0,15.5,0.0,3.7,270.0,55.0,9.6,1010.0,1020.2,1258.0,13.8,3,25,18,88.0
4218,0.004,0.7,0.057,0.037,109.0,50.0,13.1,0.0,3.4,250.0,62.0,9.3,1010.3,1020.6,1314.0,11.2,3,25,19,81.0
4219,0.004,0.7,0.041,0.046,97.0,48.0,11.9,0.0,2.9,270.0,64.0,8.8,1010.8,1021.1,1367.0,9.8,3,25,20,99.0
4220,0.003,0.7,0.029,0.05,87.0,45.0,10.0,0.0,3.3,270.0,74.0,9.0,1011.5,1022.0,867.0,8.7,3,25,21,120.0
4221,0.003,0.7,0.011,0.059,80.0,47.0,8.6,0.0,2.0,230.0,80.0,8.9,1011.6,1022.1,590.0,7.8,3,25,22,99.0
4222,0.002,0.7,0.007,0.057,78.0,52.0,7.5,0.0,2.2,270.0,85.0,8.8,1011.4,1021.9,401.0,7.1,3,25,23,96.0
4223,0.003,0.6,0.011,0.051,79.0,55.0,6.8,0.0,2.4,250.0,88.0,8.7,1011.7,1022.3,288.0,6.5,3,26,0,84.0
4224,0.003,0.6,0.015,0.043,91.0,62.0,6.1,0.0,1.7,270.0,90.0,8.4,1011.6,1022.2,220.0,6.0,3,26,1,94.0
4225,0.002,0.6,0.016,0.038,102.0,68.0,5.8,0.0,1.6,250.0,91.0,8.4,1011.7,1022.3,233.0,5.5,3,26,2,97.0
4226,0.003,0.6,0.013,0.036,107.0,72.0,5.7,0.0,1.3,290.0,92.0,8.4,1011.1,1021.7,223.0,5.2,3,26,3,110.0
4227,0.004,0.6,0.012,0.035,111.0,71.0,5.4,0.0,1.4,250.0,93.0,8.3,1011.2,1021.8,190.0,4.9,3,26,4,106.0
4228,0.003,0.7,0.01,0.035,115.0,71.0,5.2,0.0,0.9,250.0,93.0,8.2,1011.5,1022.1,173.0,4.6,3,26,5,101.0
4229,0.004,0.7,0.005,0.04,116.0,72.0,5.0,0.0,1.0,250.0,93.0,8.1,1012.0,1022.7,190.0,4.1,3,26,6,77.0
4230,0.003,0.8,0.005,0.042,120.0,74.0,4.9,0.0,0.9,270.0,94.0,8.1,1012.7,1023.4,188.0,4.5,3,26,7,74.0
4231,0.004,0.9,0.008,0.042,122.0,77.0,5.8,0.0,0.3,0.0,94.0,8.7,1013.3,1023.9,240.0,6.8,3,26,8,76.0
4232,0.004,0.9,0.01,0.048,124.0,88.0,8.4,0.0,1.9,50.0,87.0,9.5,1013.2,1023.7,338.0,13.0,3,26,9,81.0
4233,0.004,1.0,0.011,0.057,132.0,91.0,10.8,0.0,1.2,90.0,72.0,9.3,1013.1,1023.5,441.0,17.3,3,26,10,81.0
4234,0.006,1.1,0.017,0.061,142.0,93.0,13.7,0.0,1.0,140.0,56.0,8.7,1012.6,1022.9,573.0,22.5,3,26,11,81.0
4235,0.007,1.1,0.036,0.052,139.0,85.0,15.4,0.0,0.8,20.0,47.0,8.2,1012.1,1022.3,706.0,21.1,3,26,12,76.0
4236,0.005,1.0,0.038,0.049,121.0,76.0,17.3,0.0,2.0,160.0,39.0,7.6,1011.2,1021.3,1038.0,22.5,3,26,13,64.0
4237,0.006,0.7,0.042,0.041,102.0,58.0,18.9,0.0,1.3,90.0,37.0,8.0,1009.8,1019.8,964.0,23.6,3,26,14,49.0
4238,0.004,0.6,0.045,0.036,90.0,50.0,19.8,0.0,1.3,200.0,31.0,7.1,1009.2,1019.2,1280.0,25.4,3,26,15,44.0
4239,0.005,0.5,0.048,0.03,66.0,32.0,20.6,0.0,2.1,200.0,29.0,7.0,1008.4,1018.4,1153.0,20.9,3,26,16,45.0
4240,0.004,0.6,0.04,0.043,66.0,36.0,19.4,0.0,1.3,270.0,28.0,6.2,1007.7,1017.7,1287.0,17.0,3,26,17,38.0
4241,0.003,0.8,0.031,0.055,88.0,50.0,18.9,0.0,1.4,250.0,27.0,5.9,1007.7,1017.7,1687.0,15.0,3,26,18,33.0
4242,0.003,0.8,0.024,0.061,81.0,48.0,16.9,0.0,2.4,270.0,37.0,7.1,1007.7,1017.8,826.0,12.0,3,26,19,30.0
4243,0.004,0.9,0.011,0.076,99.0,56.0,15.8,0.0,0.9,270.0,39.0,7.0,1007.7,1017.9,822.0,10.9,3,26,20,25.0
4244,0.004,1.1,0.004,0.082,120.0,69.0,14.9,0.0,0.8,20.0,41.0,6.9,1008.0,1018.2,879.0,10.0,3,26,21,25.0
4245,0.005,1.2,0.003,0.082,99.0,56.0,13.7,0.0,1.4,200.0,43.0,6.7,1008.1,1018.3,1084.0,9.4,3,26,22,20.0
4246,0.005,1.3,0.002,0.078,96.0,50.0,13.1,0.0,0.2,0.0,47.0,7.1,1008.3,1018.6,1029.0,8.6,3,26,23,15.0
4247,0.006,1.2,0.003,0.076,84.0,45.0,12.6,0.0,0.8,180.0,49.0,7.1,1008.1,1018.4,763.0,8.1,3,27,0,16.0
4248,0.004,1.3,0.003,0.081,94.0,54.0,12.3,0.0,0.1,0.0,51.0,7.3,1007.8,1018.1,766.0,7.9,3,27,1,14.0
4249,0.005,1.3,0.003,0.081,97.0,57.0,12.1,0.0,0.6,230.0,51.0,7.2,1007.5,1017.8,833.0,8.0,3,27,2,10.0
4250,0.004,1.3,0.003,0.081,110.0,67.0,11.9,0.0,1.7,250.0,43.0,6.0,1007.2,1017.5,1653.0,7.7,3,27,3,7.0
4251,0.004,1.2,0.003,0.08,106.0,65.0,11.6,0.0,0.4,0.0,44.0,6.0,1006.5,1016.8,1859.0,7.8,3,27,4,7.0
4252,0.005,1.2,0.003,0.073,101.0,57.0,11.1,0.0,1.5,20.0,48.0,6.3,1006.1,1016.4,1955.0,6.9,3,27,5,8.0
4253,0.005,1.1,0.002,0.065,77.0,43.0,10.4,0.0,1.4,50.0,53.0,6.7,1005.4,1015.8,1707.0,7.3,3,27,6,8.0
4254,0.005,1.0,0.0,0.064,74.0,44.0,10.3,0.0,1.8,70.0,53.0,6.6,1005.0,1015.4,1476.0,7.7,3,27,7,16.0
4255,0.004,0.9,0.004,0.066,76.0,44.0,11.5,0.0,2.4,70.0,49.0,6.6,1004.7,1015.0,1397.0,9.5,3,27,8,13.0
4256,0.005,0.9,0.006,0.061,81.0,47.0,12.6,0.0,3.0,50.0,47.0,6.8,1004.4,1014.6,1399.0,11.2,3,27,9,7.0
4257,0.006,0.8,0.008,0.059,81.0,44.0,13.1,0.0,2.8,50.0,46.0,6.9,1004.1,1014.3,1650.0,10.6,3,27,10,8.0
4258,0.004,0.8,0.008,0.06,81.0,45.0,13.6,0.0,2.7,50.0,46.0,7.1,1003.6,1013.8,1503.0,12.7,3,27,11,12.0
4259,0.005,0.7,0.017,0.053,76.0,41.0,14.9,0.0,2.7,70.0,42.0,7.1,1002.1,1012.3,1921.0,13.1,3,27,12,13.0
4260,0.003,0.6,0.033,0.035,64.0,33.0,13.1,0.0,3.2,70.0,65.0,9.7,1001.5,1011.7,972.0,12.0,3,27,13,20.0
4261,0.005,0.5,0.038,0.028,49.0,24.0,12.1,0.0,4.4,50.0,78.0,10.9,1000.1,1010.3,935.0,11.8,3,27,14,23.0
4262,0.005,0.5,0.037,0.028,44.0,21.0,11.4,4.0,4.2,50.0,87.0,11.7,998.6,1008.8,471.0,12.0,3,27,15,22.0
4263,0.004,0.5,0.034,0.028,45.0,23.0,11.2,0.0,3.9,70.0,92.0,12.2,997.2,1007.4,348.0,12.1,3,27,16,26.0
4264,0.003,0.5,0.033,0.027,38.0,22.0,11.1,0.0,3.3,70.0,93.0,12.3,996.4,1006.6,312.0,11.3,3,27,17,29.0
4265,0.004,0.5,0.033,0.026,33.0,18.0,11.1,9.8,3.9,50.0,96.0,12.6,995.5,1005.7,266.0,10.9,3,27,18,20.0
4266,0.003,0.4,0.031,0.023,30.0,16.0,11.2,0.0,3.7,70.0,97.0,12.9,994.9,1005.1,246.0,10.8,3,27,19,21.0
4267,0.003,0.5,0.024,0.028,25.0,16.0,11.5,0.0,3.3,70.0,98.0,13.2,994.3,1004.5,218.0,10.9,3,27,20,24.0
4268,0.002,0.6,0.024,0.025,25.0,17.0,11.7,5.8,2.4,70.0,99.0,13.6,994.0,1004.2,205.0,11.0,3,27,21,27.0
4269,0.003,0.5,0.023,0.025,20.0,12.0,12.0,0.0,2.5,70.0,99.0,13.8,993.1,1003.3,382.0,11.1,3,27,22,38.0
4270,0.003,0.5,0.021,0.024,15.0,12.0,12.2,0.0,2.5,70.0,100.0,14.1,991.9,1002.0,237.0,11.3,3,27,23,53.0
4271,0.002,0.5,0.017,0.025,16.0,10.0,12.4,5.9,2.2,50.0,100.0,14.3,991.0,1001.1,162.0,11.4,3,28,0,41.0
4272,0.004,0.5,0.016,0.025,14.0,8.0,12.5,0.0,1.0,50.0,98.0,14.1,990.4,1000.5,137.0,11.5,3,28,1,28.0
4273,0.002,0.5,0.015,0.023,10.0,7.0,12.8,0.0,3.1,200.0,99.0,14.6,989.6,999.7,437.0,11.6,3,28,2,78.0
4274,0.004,0.4,0.022,0.008,7.0,1.0,11.9,3.6,5.4,180.0,97.0,13.5,989.7,999.8,630.0,11.3,3,28,3,277.0
4275,0.004,0.4,0.021,0.008,7.0,6.0,10.6,0.0,6.2,200.0,97.0,12.4,990.0,1000.2,673.0,10.6,3,28,4,389.0
4276,0.003,0.3,0.03,0.007,8.0,5.0,9.2,0.0,3.9,200.0,96.0,11.1,990.1,1000.3,511.0,9.7,3,28,5,444.0
4277,0.003,0.4,0.033,0.009,8.0,7.0,8.3,1.3,3.8,200.0,98.0,10.6,990.4,1000.7,116.0,9.2,3,28,6,474.0
